gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout	mk_pval	alpha	mk_pval_fdr	dos	total_poly	total_div	SnIPRE.lbound	SnIPRE.ubound	SnIPRE.class	SnIPRE.est	SnIPRE.Rlbound	SnIPRE.Rubound	SnIPRE.tau	SnIPRE.theta	SnIPRE.Rclass	SnIPRE.Rest	SnIPRE.gamma	SnIPRE.f	SnIPRE.f.lb	SnIPRE.f.ub	SnIPRE.f.class
RMDN3	1	7	1	2	104.28	208.56	15	1	0.490909090909091	-2.5	1	-0.208333333333333	3	8	-0.407174133775934	0.119257456199818	neut	-0.143958338788058	-3.05080296801008	-0.575242005327942	13.2197554286088	0.00409467998830192	neg	-1.81302248666901	-0.200247826071244	0.163160174700743	0.0473320405888603	0.562558282672191	neg
RMI1	16	16	2	0	194.04	388.08	15	1	0.486631016042781	-Inf	1	-0.5	2	32	-0.523116215141109	-0.045675073874501	neg	-0.284395644507805	-0.894753386314335	0.60434829331848	18.6788534916667	0.0027464300997906	neut	-0.145202546497927	-0.378563109339316	0.961993321396637	0.454620318578805	2.035669918014	neut
RMI2	0	1	0	1	9.57	19.14	15	1	1	NA	1	0	1	1	-0.504465574509124	0.193094927646424	neut	-0.15568532343135	-3.62262696412261	4.96161664280681e-05	13.7861438357766	0.003828102332854	neut	-1.81128867397809	-0.21558157948007	0.16344331085499	0.0266891814914754	1.00003412548357	neut
RMND1	8	5	0	0	152.46	304.92	15	1	1	NA	1	NA	0	13	-0.738439957473549	-0.174060014320048	neg	-0.456249985896799	-1.20402872407486	0.768778494927444	29.5792106221628	0.00123746145836621	neut	-0.217625114573708	-0.579281129134639	0.949495367613222	0.354110176071665	2.54616112203693	neut
RMND5A	0	4	0	0	149.49	298.98	15	1	1	NA	1	NA	0	4	-0.693014751957383	-0.109059868375162	neg	-0.401037310166273	-3.51226090360312	-0.557798661428781	27.6611373440034	0.00115982305202385	neg	-2.03502978251595	-0.515422031125388	0.151334651662845	0.0345440587996945	0.662968064499781	neg
RNASEH1	3	3	0	0	53.46	106.92	15	1	1	NA	1	NA	0	6	-0.646357327095454	-0.0159275957450338	neg	-0.331142461420244	-1.97352496949432	0.640072710504593	21.3253202603347	0.00206711657703552	neut	-0.666726129494863	-0.434695348832223	0.580521243626793	0.157139602877938	2.14465866139229	neut
RNASEH2B	2	5	2	0	85.47	170.94	15	1	0.166666666666667	-Inf	1	-0.714285714285714	2	7	-0.580215259697207	-0.00158851261193632	neg	-0.290901886154571	-2.01768970463542	0.312856917167883	18.7077827527284	0.00251528046204894	neut	-0.852416393733767	-0.38668859123273	0.475404697120194	0.148249606242368	1.52454137135408	neut
RNASEL	20	13	4	4	280.17	560.34	15	1	0.697506531909613	0.35	1	0.106060606060606	8	33	-0.492354973531007	-0.0586816727827886	neg	-0.275518323156898	-0.912482056594756	0.404015783554583	17.6029517419197	0.00295374767060813	neut	-0.254233136520087	-0.36820884668947	0.860031014723847	0.445286533049406	1.66107132428856	neut
RND2	1	0	1	0	28.38	56.76	15	1	1	NA	1	0	1	1	-0.689391995176158	-0.0168346980105872	neg	-0.353113346593372	-2.15587775447684	0.846673987299976	22.0808728091055	0.00193675579045284	neut	-0.654601883588431	-0.461017087972537	0.592178708004224	0.13196192494579	2.65736025784155	neut
RNF103	3	12	0	0	209.88	419.76	15	1	1	NA	1	NA	0	15	-0.566785794750217	-0.0576048627223086	neg	-0.312195328736263	-2.63563502910712	-0.428319823878158	21.4685968728619	0.00188878102066649	neg	-1.53197742649264	-0.411289881074811	0.24269370235274	0.0804916386829003	0.731785430324797	neg
RNF111	2	10	0	1	280.83	561.66	15	1	1	1	1	0.166666666666667	1	12	-0.608671891494777	-0.109026591989108	neg	-0.358849241741943	-3.00764565810165	-0.691343742893602	24.5231576469165	0.00145264046203931	neg	-1.84949470049763	-0.466527814094997	0.179574414326455	0.0563956810164422	0.571740959411366	neg
RNF113A	1	6	1	1	71.28	142.56	15	1	0.416666666666667	-5	1	-0.357142857142857	2	7	-0.44700044518236	0.120994564358548	neut	-0.163002940411906	-2.83403223972162	-0.233862212952256	13.7707225316474	0.00393877002389177	neg	-1.53394722633694	-0.225367122632763	0.215682375144231	0.0587749474256895	0.791499282180755	neg
RNF114	0	4	0	0	37.29	74.58	15	1	1	NA	1	NA	0	4	-0.542453771168593	0.103874053711919	neut	-0.219289858728337	-3.53525518070386	-0.247376142424178	16.7033775517964	0.00277170472559034	neg	-1.89131566156402	-0.297116486546874	0.150872782159896	0.0291511284554578	0.780846764635112	neg
RNF121	0	7	0	3	80.19	160.38	15	1	1	NA	1	0	3	7	-0.287783278797479	0.239440626961643	neut	-0.0241713259179183	-4.0928397396586	-1.17499640710283	9.95159856888493	0.00602137362697788	neg	-2.63391807338071	-0.0350789902099747	0.0717958444388043	0.0166913421519934	0.308819664959112	neg
RNF126	2	7	0	2	86.46	172.92	15	1	1	1	1	0.222222222222222	2	9	-0.394528643054023	0.145043019592532	neut	-0.124742811730745	-2.989872678664	-0.473580036021152	12.701139269087	0.00442943800259436	neg	-1.73172635734258	-0.17459352142557	0.176991631882002	0.0503028536838963	0.622768053598848	neg
RNF128	0	2	0	1	67.98	135.96	15	1	1	NA	1	0	1	2	-0.576403851368622	0.0395329234809414	neut	-0.26843546394384	-3.63026313037798	-0.473545991505297	19.1540949596211	0.00215898224462396	neg	-2.05190456094164	-0.35817247435109	0.128487427480527	0.0264802464557667	0.622789256413312	neg
RNF13	1	3	0	0	109.23	218.46	15	1	1	NA	1	NA	0	4	-0.697957341013049	-0.0953245033033493	neg	-0.396640922158199	-2.93334044411079	-0.109096490524439	26.5975796981059	0.00130372851016023	neg	-1.52121846731761	-0.510728331780833	0.252622475165991	0.0615455788176745	1.036924314304	neut
RNF130	0	6	0	1	141.24	282.48	15	1	1	NA	1	0	1	6	-0.546621471360427	0.00595659236659085	neut	-0.270332439496918	-3.74875977157272	-0.860349095630082	19.6174806025769	0.00202773390223731	neg	-2.3045544336014	-0.360266006236421	0.0998131158402345	0.0235543889523337	0.423014085951572	neg
RNF139	6	14	1	3	188.1	376.2	15	1	1	0.222222222222222	1	0.05	4	20	-0.371577413196721	0.0813341111974762	neut	-0.145121650999622	-2.2234986272492	-0.449112215430918	13.1851666541095	0.00433249253887542	neg	-1.33630542134006	-0.201840038135029	0.262808807967066	0.108229645375643	0.638194091465265	neg
RNF14	1	5	0	1	114.51	229.02	15	1	1	1	1	0.166666666666667	1	6	-0.556633643667615	0.00923252162207816	neut	-0.273700561022768	-3.2012369265924	-0.468513602407656	19.3062400913678	0.00217996653016447	neg	-1.83487526450003	-0.364701949260257	0.159633316533651	0.0407389547522377	0.625931358178337	neg
RNF141	1	5	0	1	76.89	153.78	15	1	1	1	1	0.166666666666667	1	6	-0.500230553771408	0.0823669893505729	neut	-0.208931782210418	-3.18898865379344	-0.372654023106878	16.1026181537418	0.00297418405897859	neg	-1.78082133845016	-0.284111718227342	0.168490547946	0.0412346645773142	0.688903344013039	neg
RNF144A	6	3	1	1	125.73	251.46	15	1	1	0.5	1	0.166666666666667	2	9	-0.666646025023738	-0.103465186362723	neg	-0.38505560569323	-1.43017047719178	0.609723184687227	24.0093517061672	0.00172225594406075	neut	-0.410223646252276	-0.49833208278234	0.764506169485754	0.27568349673602	2.12002075946945	neut
RNF144B	6	4	1	0	88.77	177.54	15	1	1	-Inf	1	-0.4	1	10	-0.667151371982514	-0.0782029684363915	neg	-0.372677170209453	-1.22405530647912	0.881705210527241	23.0720298631832	0.0018930784033679	neut	-0.171175047975942	-0.484043677777729	0.966841709749337	0.337364837628242	2.77089454898234	neut
RNF145	4	9	1	3	207.57	415.14	15	1	1	0.25	1	0.0576923076923077	4	13	-0.472563518416481	0.00435357454863458	neut	-0.234104971933923	-2.43886108240952	-0.466948225324492	16.7244021694879	0.00286606383057917	neg	-1.45290465386701	-0.316181717547798	0.233888345593021	0.0872703589039885	0.626911967763873	neg
RNF149	0	4	0	1	84.15	168.3	15	1	1	NA	1	0	1	4	-0.530895426959878	0.0589438814412505	neut	-0.235975772759314	-3.70259209841746	-0.650765796026618	17.6831461432981	0.00244365485643785	neg	-2.17667894722204	-0.317900993423298	0.113417122557119	0.0246600495043722	0.521634716801373	neg
RNF150	0	2	0	2	83.49	166.98	15	1	1	NA	1	0	2	2	-0.513485160138014	0.0730830311196407	neut	-0.220201064509187	-3.79904539153187	-0.726438956115999	16.8777951839864	0.00261087060409847	neg	-2.26274217382393	-0.298168104185104	0.104064681547339	0.0223769775630977	0.483622938670492	neg
RNF151	0	7	0	2	87.12	174.24	15	1	1	NA	1	0	2	7	-0.367920009751741	0.175676775744063	neut	-0.0961216170038386	-3.95199847308493	-1.01999233482024	12.1708529427116	0.00441211629292034	neg	-2.48599540395259	-0.135686540367711	0.0832157923148275	0.0191926814883833	0.360610688162805	neg
RNF152	0	3	0	2	32.67	65.34	15	1	1	NA	1	0	2	3	-0.375005842484145	0.245256365497847	neut	-0.0648747384931491	-3.88193055884606	-0.610965549179732	10.9098618395916	0.00538263293532148	neg	-2.24644805401289	-0.0927714157464824	0.105774187629169	0.0206215172197574	0.542811515438016	neg
RNF157	1	1	1	1	30.03	60.06	15	1	1	0	1	0	2	2	-0.543278636800141	0.104362971941711	neut	-0.219457832429215	-2.45966790257021	0.464824564192444	15.5140259843265	0.00339061986797259	neut	-0.997421669188884	-0.298214801821155	0.368833547442384	0.0854815314155476	1.59173448594377	neut
RNF165	2	3	1	1	101.64	203.28	15	1	1	-0.5	1	-0.1	2	5	-0.602421094770896	-0.0265835904995026	neg	-0.314502342635199	-2.35703395819356	0.0878654235654626	20.4290998841528	0.00210928635047658	neut	-1.13458426731405	-0.414812220453438	0.361502734862324	0.106461848475356	1.22743914575029	neut
RNF168	6	8	1	0	173.58	347.16	15	1	0.466666666666667	-Inf	1	-0.571428571428571	1	14	-0.646259079007347	-0.113276690846195	neg	-0.379767884926771	-1.61379597649568	0.336464343600655	24.2316159318551	0.00166723442261797	neut	-0.638665816447512	-0.491865410313179	0.607206407717967	0.229003226298539	1.61001837866773	neut
RNF169	8	11	2	5	141.24	282.48	15	1	0.66798418972332	0.45	1	0.135338345864662	7	19	-0.284483102737134	0.160099633325248	neut	-0.0621917347059429	-1.89404059224603	-0.261326953854362	10.0940124585337	0.00682440942271874	neg	-1.0776837730502	-0.0893918599324742	0.340382919478361	0.150462191788745	0.770004873055275	neg
RNF17	21	31	2	4	542.85	1085.7	15	1	1	0.261904761904762	1	0.0705128205128205	6	52	-0.458373951861028	-0.0768657470768673	neg	-0.267619849468948	-1.41751413121091	-0.235951045676024	18.6854001009496	0.00257046665496838	neg	-0.826732588443467	-0.357455857084282	0.483635234355877	0.267878733069512	0.873162455534611	neg
RNF180	2	0	0	0	31.02	62.04	15	1	1	NA	1	NA	0	2	-0.727703986739443	-0.0534508988176792	neg	-0.390577442778561	-2.08540996702572	0.904715719393965	24.8154666038658	0.00160456021166387	neut	-0.59034712381588	-0.504462275977381	0.639651852863658	0.14343053573783	2.8526030316896	neut
RNF186	5	10	0	0	125.73	251.46	15	1	1	NA	1	NA	0	15	-0.539226497155164	-0.00147911640936199	neg	-0.270352806782263	-1.99368918380612	0.110142919517327	18.6025815333419	0.00255085125412811	neut	-0.941773132144396	-0.3609616670543	0.431522361680155	0.150716680795978	1.23550520918886	neut
RNF19A	5	24	3	1	309.54	619.08	15	1	0.0359237536656892	-13.4	1	-0.577586206896552	4	29	-0.404325708967839	0.0149910017002718	neut	-0.194667353633783	-2.27048871621069	-0.651264988355068	15.0634579038953	0.00343802654279169	neg	-1.46087685228288	-0.266255013546254	0.232031343820709	0.103261661998196	0.521374425001118	neg
RNF19B	1	13	0	3	140.91	281.82	15	1	1	1	1	0.0714285714285714	3	14	-0.280708468550675	0.190528362005284	neut	-0.0450900532726954	-3.69768530765561	-1.22421433494079	10.5934553057747	0.00556201188981554	neg	-2.4609498212982	-0.0648803508752205	0.0853726570420285	0.0247819874315258	0.293986958567235	neg
RNF2	3	4	1	1	153.78	307.56	15	1	1	-0.333333333333333	1	-0.0714285714285715	2	7	-0.644859538637287	-0.0946455248988237	neg	-0.369752531768055	-2.17082419197965	0.0665628262627078	23.7102243372749	0.00165143628988169	neut	-1.05213068285847	-0.480134265073196	0.400174992241278	0.130740861326263	1.22491261707761	neut
RNF20	3	17	3	3	205.92	411.84	15	1	0.11193589019676	-4.66666666666667	1	-0.35	6	20	-0.31962015009133	0.111352292067265	neut	-0.104133929012033	-2.54252546425229	-0.75816055808568	11.5588857624135	0.00517983613780034	neg	-1.65034301116898	-0.147132053063923	0.191997104955699	0.0786674107515584	0.468524207726858	neg
RNF207	5	9	0	2	73.92	147.84	15	1	1	1	1	0.357142857142857	2	14	-0.345999359793309	0.181045376812008	neut	-0.0824769914906501	-2.14939816992802	-0.0274068058645029	11.0048173043666	0.00598364300791765	neg	-1.08840248789626	-0.117415950019837	0.336753931119459	0.116553533216283	0.972954103821207	neg
RNF213	93	63	12	12	1756.59	3513.18	15	1	0.383539367637603	0.32258064516129	1	0.0961538461538461	24	156	-0.582554096646722	-0.263339897360309	neg	-0.422946997003515	-0.43556244041935	0.297638029013609	27.1472124015939	0.00144833660701832	neut	-0.0689622057028707	-0.541579856016579	1.08933040393847	0.755023059834557	1.57176437369052	neut
RNF214	0	9	0	1	101.97	203.94	15	1	1	NA	1	0	1	9	-0.407515263235251	0.133934209584397	neut	-0.136790526825427	-3.85675653860098	-0.976274870842512	13.7000110330301	0.00366821253420859	neg	-2.41651570472175	-0.190259763852638	0.0892368261455726	0.0211424071090857	0.376712730479538	neg
RNF216	13	17	5	5	263.34	526.68	15	1	0.730651867748642	-0.307692307692308	1	-0.0666666666666667	10	30	-0.360071358481206	0.0472740916964863	neut	-0.15639863339236	-1.47544693921542	-0.146248675827992	12.7060699839495	0.00479009099097116	neg	-0.810847807521706	-0.217385913215955	0.444479930401964	0.22867544362971	0.863941746528898	neg
RNF217	0	2	0	0	99.33	198.66	15	1	1	NA	1	NA	0	2	-0.709457803342369	-0.091883369177398	neg	-0.400670586259883	-3.43459394951213	-0.335399650776283	27.357490438108	0.00119826820333018	neg	-1.8849968001442	-0.515165922874135	0.175834798206323	0.0373320513706585	0.82803023877145	neg
RNF219	6	13	2	0	264.33	528.66	15	1	0.133333333333333	-Inf	1	-0.684210526315789	2	19	-0.603696393332133	-0.119307505502729	neg	-0.361501949417431	-1.78536714640464	-0.00950986976205082	23.1556438684979	0.00175436394303379	neg	-0.897438508083347	-0.470509648196441	0.465807843748775	0.191700107853634	1.131944683165	neut
RNF220	1	2	1	1	118.14	236.28	15	1	1	-1	1	-0.166666666666667	2	3	-0.645146623480833	-0.0661820280512995	neg	-0.355664325766066	-2.69001051046928	-0.0934001406316713	23.0971705065337	0.00166775177355966	neg	-1.39170532555048	-0.463479785051689	0.283559364470177	0.077411085223732	1.03869498924594	neut
RNF222	2	4	0	1	58.08	116.16	15	1	1	1	1	0.333333333333333	1	6	-0.513421712247499	0.0876901883724663	neut	-0.212865761937516	-2.65118138402083	0.0521294422636023	15.857841239005	0.00319629938803653	neut	-1.29952597087862	-0.289399643619776	0.272653328867675	0.070566604267828	1.05348747917093	neut
RNF223	6	3	2	1	60.72	121.44	15	1	1	0	1	0	3	9	-0.55589411117475	0.0307736492089839	neut	-0.262560230982883	-1.12027772420649	0.950781035290641	16.644019190366	0.00329513666347524	neut	-0.0847483444579245	-0.352586487759271	0.918738865475773	0.326189057838201	2.58772876909798	neut
RNF25	4	5	0	0	46.86	93.72	15	1	1	NA	1	NA	0	9	-0.567157875723933	0.0520948926754326	neut	-0.25753149152425	-1.74270421447436	0.715925472342264	17.36721229044	0.00297400625921567	neut	-0.513389371066046	-0.345626060862509	0.598461716743723	0.175064972883287	2.04610169569422	neut
RNF26	0	2	0	0	42.57	85.14	15	1	1	NA	1	NA	0	2	-0.634588628337261	0.02057669295697	neut	-0.307005967690146	-3.43867266865398	-0.130086335255663	21.0899629409313	0.00188725582223427	neg	-1.78437950195482	-0.405117526354631	0.167896581756056	0.032106645178277	0.878017942581028	neg
RNF32	3	4	1	2	124.41	248.82	15	1	1	0.333333333333333	1	0.0952380952380952	3	7	-0.539213781698935	0.000938238231713184	neut	-0.269137771733611	-2.2971336348511	-0.0620190454382097	18.0635833051156	0.00258238891143403	neg	-1.17957634014465	-0.359811201990187	0.307408468518203	0.100564178740695	0.939858148238978	neg
RNF34	1	7	0	0	105.27	210.54	15	1	1	NA	1	NA	0	8	-0.559078735765337	0.013791372391275	neut	-0.272643681687031	-3.11824784383729	-0.384046627365473	19.3126342739168	0.00220498411053823	neg	-1.75114723560138	-0.363368467526892	0.17359860526913	0.0442378852450026	0.681099472535258	neg
RNF38	3	7	1	1	100.65	201.3	15	1	1	-1.33333333333333	1	-0.2	2	10	-0.489392412509315	0.0545720963882023	neut	-0.217410158060556	-2.25889423812628	-0.0182276007701263	15.7781777651777	0.00326900357997137	neg	-1.1385609194482	-0.295353986597309	0.320279418216613	0.104465882347841	0.981924914239042	neg
RNF4	1	2	0	0	53.13	106.26	15	1	1	NA	1	NA	0	3	-0.663814675937925	-0.0211476245898201	neg	-0.342481150263872	-2.82595673006748	0.195103441345563	22.6779450227435	0.00174595216217392	neut	-1.31542664436096	-0.447713429571895	0.304619509304308	0.067256186573003	1.3796640533663	neut
RNF43	7	5	2	2	206.91	413.82	15	1	1	0.285714285714286	1	0.0833333333333334	4	12	-0.627355285838222	-0.11896889013631	neg	-0.373162087987266	-1.51822093675584	0.28786790191334	23.131614276989	0.00178980587440728	neut	-0.615176517421248	-0.484588964001233	0.620300612114836	0.251424987499506	1.53034744510517	neut
RNF6	9	14	0	3	259.38	518.76	15	1	0.529230769230769	1	1	0.391304347826087	3	23	-0.469997331224147	-0.0182495392930929	neg	-0.24412343525862	-1.93159810897302	-0.267557484048202	17.4728524533068	0.00278408813064671	neg	-1.09957779651061	-0.328486000123777	0.365079892244083	0.158868170661677	0.838920104828585	neg
RNF8	1	8	1	1	111.54	223.08	15	1	0.345454545454545	-7	1	-0.388888888888889	2	9	-0.457794407741582	0.0772426959621039	neut	-0.190275855889739	-2.95119219774942	-0.47679568970477	15.054688711261	0.00334207635966895	neg	-1.7139939437271	-0.260500194754667	0.180151589593187	0.0522614472486114	0.62076860246697	neg
RNFT1	1	3	0	0	133.98	267.96	15	1	1	NA	1	NA	0	4	-0.724404277446883	-0.130978649056925	neg	-0.427691463251904	-2.94485484401573	-0.164801394514686	28.9725570851537	0.00112177016091932	neg	-1.55482811926521	-0.546226159576249	0.246867491887299	0.0614869853347246	0.991161915487084	neg
RNFT2	2	11	0	4	194.37	388.74	15	1	1	1	1	0.153846153846154	4	13	-0.356105312562603	0.105629023965677	neut	-0.125238144298463	-3.3743398706573	-1.09547851317459	13.0329709679131	0.00403408440644486	neg	-2.23490919191594	-0.175047521768618	0.107001741402406	0.0342397295704212	0.334379458096511	neg
RNGTT	1	6	0	1	178.53	357.06	15	1	1	1	1	0.142857142857143	1	7	-0.602397423104019	-0.061037241359728	neg	-0.331717332231873	-3.24640405002589	-0.618918793246259	22.758356591379	0.00163353941229278	neg	-1.93266142163608	-0.434545148588741	0.163686736085306	0.044004901594394	0.608925196032307	neg
RNH1	1	6	0	1	126.72	253.44	15	1	1	1	1	0.142857142857143	1	7	-0.542811587374813	0.0112828024775601	neut	-0.265764392448626	-3.24308935487738	-0.553680823932226	18.9805003741325	0.00223112172826788	neg	-1.8983850894048	-0.354916813224315	0.149809870675242	0.039040062580662	0.574824096660492	neg
RNLS	1	4	0	0	79.2	158.4	15	1	1	NA	1	NA	0	5	-0.624477641177198	-0.0150382911650846	neg	-0.319757966171142	-2.96335083702197	-0.0916677615531432	21.6189883707568	0.00185763692466136	neg	-1.52750929928756	-0.42053020208911	0.244441844729521	0.0581567476667896	1.02742568349338	neut
RNMT	1	3	0	0	85.8	171.6	15	1	1	NA	1	NA	0	4	-0.669861974353596	-0.0562467885730622	neg	-0.363054381463329	-2.91762014398242	-0.038741611994844	24.2284066088615	0.00153605880228267	neg	-1.47818087798863	-0.471780430168879	0.260705349337631	0.0618034745242536	1.09979409235915	neut
RNPC3	1	5	0	1	109.89	219.78	15	1	1	1	1	0.166666666666667	1	6	-0.550386805571233	0.017160726414429	neut	-0.266613039578402	-3.20019897933662	-0.459199879964924	18.929513923359	0.0022549769541535	neg	-1.82969942965077	-0.356047529463406	0.160461703827458	0.0407806792213659	0.631788467602673	neg
RNPEP	0	7	0	3	70.29	140.58	15	1	1	NA	1	0	3	7	-0.265775962126015	0.265833755823379	neut	2.88968486819585e-05	-4.10295841681116	-1.1581333936207	9.27794679950406	0.0067413099829858	neg	-2.63054590521593	2.74019970936392e-05	0.0720384281844589	0.0165233235413236	0.314071606134271	neg
RNPEPL1	0	6	0	2	152.13	304.26	15	1	1	NA	1	0	2	6	-0.491965263594663	0.0399884848749553	neut	-0.225988389359854	-3.88889882042024	-1.04239399778805	17.430597355559	0.00243067618029801	neg	-2.46564640910415	-0.305230558734117	0.0849751011257339	0.0204800264081453	0.352639094113507	neg
RNPS1	4	11	0	3	107.91	215.82	15	1	1	1	1	0.266666666666667	3	15	-0.298854055910661	0.186811335319253	neut	-0.0560213602957039	-2.64659475680239	-0.540760852153287	10.4616448835464	0.00617742563903266	neg	-1.59367780447784	-0.080466435656758	0.203176929423381	0.0708911481999578	0.582300805100704	neg
ROBO2	2	7	0	1	238.26	476.52	15	1	1	1	1	0.222222222222222	1	9	-0.644305158210761	-0.121470397434267	neg	-0.382887777822514	-2.89624539831219	-0.507580493181454	25.8794234251019	0.00134174610879715	neg	-1.70191294574682	-0.494700303503627	0.209864763609414	0.0635682043269988	0.692837917489753	neg
ROBO3	2	4	1	0	59.73	119.46	15	1	0.428571428571428	-Inf	1	-0.666666666666667	1	6	-0.589761686403451	0.0211667621428867	neut	-0.284297462130282	-2.13636245387217	0.421151119997022	18.6409034086206	0.00253817478141561	neut	-0.857605666937573	-0.378467459231425	0.424176164548509	0.118082670502177	1.52371544898674	neut
ROBO4	13	11	3	0	168.63	337.26	15	1	0.247863247863248	-Inf	1	-0.458333333333333	3	24	-0.581384525280459	-0.0777715007204984	neg	-0.329578013000479	-0.833958209642567	0.766698033271609	20.3420191181603	0.00237975959314295	neut	-0.0336300881854794	-0.433445908426338	1.09300968348255	0.49094003976711	2.43326430513587	neut
ROCK1	6	8	1	2	389.07	778.14	15	1	1	0.333333333333333	1	0.0952380952380952	3	14	-0.704217172635908	-0.224030228335555	neg	-0.464123700485731	-1.96061126373257	-0.14049399455612	30.6528676974132	0.0010621238319102	neg	-1.05055262914434	-0.587903135788172	0.413886228565431	0.166589478268695	1.0282673205324	neut
ROM1	4	4	1	1	152.79	305.58	15	1	1	0	1	0	2	8	-0.652349652158387	-0.102824997633823	neg	-0.377587324896105	-1.92503370332304	0.216752573904993	24.0139026194979	0.00164809242252983	neut	-0.854140564709023	-0.489376165079484	0.48913892483629	0.167628608119365	1.42731699048497	neut
ROPN1L	5	8	1	1	77.88	155.76	15	1	1	-0.6	1	-0.115384615384615	2	13	-0.43867915383211	0.106032299854891	neut	-0.16632342698861	-1.79589711829838	0.282590042779974	13.5047290213989	0.00440443613834427	neut	-0.756653537759202	-0.230003618919611	0.469230739014657	0.165978427710519	1.32656076963898	neut
ROR1	0	22	0	1	352.11	704.22	15	1	1	NA	1	0	1	22	-0.420133161371815	0.0209492245533341	neut	-0.19959196840924	-4.04359206755014	-1.58972340479863	16.9373599200937	0.00249464478447563	neg	-2.81665773617438	-0.271409837179385	0.0598049334251275	0.0175340263967718	0.203981959990194	neg
ROR2	1	8	0	0	228.69	457.38	15	1	1	NA	1	NA	0	9	-0.662345259290649	-0.126671737285815	neg	-0.394508498288232	-3.17375006990107	-0.602776333199671	27.1068383595439	0.00122061741857845	neg	-1.88826320155037	-0.50792064304337	0.174887782263905	0.0483549887140748	0.632399332025159	neg
RORA	1	1	0	0	134.31	268.62	15	1	1	NA	1	NA	0	2	-0.794650715738662	-0.186563302795602	neg	-0.490607009267132	-2.8434732323674	-0.0164813055246431	34.0083658847898	0.000860175969374529	neg	-1.42997726894602	-0.616953164848815	0.285677128769806	0.069501849813999	1.17422623412637	neut
ROS1	24	38	2	3	752.07	1504.14	15	1	1	-0.0555555555555556	1	-0.0129032258064516	5	62	-0.521175847144977	-0.149177126434375	neg	-0.335176486789676	-1.35659006044373	-0.234117743185353	22.6726248523242	0.00186542311120612	neg	-0.795353901814542	-0.438776166247601	0.511060581903597	0.291565241866391	0.895820492765585	neg
RP1L1	30	23	5	5	552.09	1104.18	15	1	0.73996272070601	0.233333333333333	1	0.0660377358490566	10	53	-0.539056055378961	-0.148754134205917	neg	-0.343905094792439	-0.844046572757571	0.266863434363203	21.4773042058767	0.00210804308326745	neut	-0.288591569197184	-0.450208231692105	0.851189540306827	0.488416513971747	1.48341056407836	neut
RP2	2	2	2	0	106.26	212.52	15	1	0.466666666666667	-Inf	1	-0.5	2	4	-0.709020988781165	-0.116594858542902	neg	-0.412807923662034	-1.88137603356076	0.473920892598921	25.7504427053258	0.00147851351083896	neut	-0.70372757048092	-0.53034880996145	0.575492781416776	0.177267142289861	1.8684763135513	neut
RP9	1	4	0	0	46.2	92.4	15	1	1	NA	1	NA	0	5	-0.572488498054697	0.0613421018131768	neut	-0.25557319812076	-2.92461055882849	0.0771625657025345	18.0224240500872	0.0025531400267441	neut	-1.42372399656298	-0.342666244325523	0.240813085074753	0.053685537461614	1.08018858672852	neut
RPA1	3	12	0	0	189.75	379.5	15	1	1	NA	1	NA	0	15	-0.54615103881853	-0.0340125671229152	neg	-0.290081802970723	-2.6291868784011	-0.409942885156027	20.2058187649637	0.00209647853911871	neg	-1.51956488177857	-0.384640644456136	0.243816701887238	0.0803832716084978	0.739563959156241	neg
RPA2	0	6	0	1	81.18	162.36	15	1	1	NA	1	0	1	6	-0.460780411222442	0.113906368058356	neut	-0.173437021582043	-3.7753007574467	-0.768614865427286	14.9888159675157	0.00319752263137727	neg	-2.27195781143699	-0.238344244432223	0.103107621164176	0.0229535169284247	0.463652124480177	neg
RPAIN	1	5	0	1	39.93	79.86	15	1	1	1	1	0.166666666666667	1	6	-0.426237308689675	0.185638733208236	neut	-0.120299287740719	-3.16107615411683	-0.191102736818364	12.4873348473392	0.0045809147258415	neg	-1.6760894454676	-0.168682691640497	0.18710506491235	0.0423913209572571	0.826047397990067	neg
RPAP1	11	19	2	5	417.12	834.24	15	1	1	0.309090909090909	1	0.0809523809523809	7	30	-0.456450601403491	-0.0519054763341445	neg	-0.254178038868818	-1.87923434894479	-0.460183315448546	17.501654927561	0.00273203836183633	neg	-1.16970883219667	-0.341263831841076	0.341608308735047	0.16802387583914	0.694498714305376	neg
RPAP2	2	10	0	1	201.63	403.26	15	1	1	1	1	0.166666666666667	1	12	-0.536947548640501	-0.0282749630385338	neg	-0.282611255839517	-3.00231576962796	-0.645455189578397	19.9275866085581	0.00207483100387601	neg	-1.82388547960318	-0.375481549731784	0.179375371274273	0.0552022439134972	0.58280887506379	neg
RPAP3	2	8	1	1	165.99	331.98	15	1	0.454545454545455	-3	1	-0.3	2	10	-0.540799785927495	-0.0202498779319193	neg	-0.280524831929707	-2.64246371981856	-0.371561631469011	19.122155190492	0.00228225894441337	neg	-1.50701267564379	-0.373396714567158	0.246087721423593	0.079063352426579	0.76597722525688	neg
RPE	0	2	0	0	49.17	98.34	15	1	1	NA	1	NA	0	2	-0.64473945834083	0.0043302733045717	neut	-0.320204592518129	-3.43836715605171	-0.165606456524808	21.8868584135699	0.00176895683233738	neg	-1.80198680628826	-0.420899402451751	0.164970738845692	0.0321164541621386	0.847379025040382	neg
