gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout
RGR	7	6	1	0	293.04	586.08	15	1
RGS1	2	5	3	4	198	396	15	1
RGS10	1	7	0	2	173.91	347.82	15	1
RGS12	10	51	3	4	1519.65	3039.3	15	1
RGS14	4	21	2	8	486.75	973.5	15	1
RGS16	2	13	0	2	201.96	403.92	15	1
RGS17	2	4	0	0	188.10000000000002	376.20000000000005	15	1
RGS18	0	4	1	0	232.65	465.3	15	1
RGS19	4	2	0	4	129.69	259.38	15	1
RGS2	0	10	0	1	173.58	347.16	15	1
RGS20	0	8	0	1	217.8	435.6	15	1
RGS21	1	5	1	0	136.62	273.24	15	1
RGS22	44	37	16	2	1345.41	2690.82	15	1
RGS3	16	45	12	17	981.09	1962.18	15	1
RGS4	3	10	3	7	207.9	415.8	15	1
RGS5	0	3	0	1	134.97	269.94	15	1
RGS6	6	13	1	4	467.28000000000003	934.5600000000001	15	1
RGS7BP	10	11	2	3	345.84000000000003	691.6800000000001	15	1
RGS8	1	2	0	0	179.19	358.38	15	1
RGS9	13	27	5	5	588.72	1177.44	15	1
RGS9BP	4	12	0	0	235.62	471.24	15	1
RGSL1	62	40	11	18	1091.31	2182.62	15	1
RHAG	10	17	0	2	422.73	845.46	15	1
RHBDD1	7	24	5	3	315.81	631.62	15	1
RHBDD2	18	13	0	5	187.77	375.54	15	1
RHBDF2	5	12	1	11	566.28	1132.56	15	1
RHBDL3	1	6	1	3	366.3	732.6	15	1
RHBG	5	6	5	4	207.57000000000002	415.14000000000004	15	1
RHCG	0	22	1	6	463.32000000000005	926.6400000000001	15	1
RHNO1	17	21	7	6	240.57000000000002	481.14000000000004	15	1
RHO	0	13	0	3	348.48	696.96	15	1
RHOB	0	14	0	6	194.70000000000002	389.40000000000003	15	1
RHOBTB1	5	23	1	1	689.0400000000001	1378.0800000000002	15	1
RHOBTB2	1	8	0	13	615.12	1230.24	15	1
RHOD	9	11	3	3	211.20000000000002	422.40000000000003	15	1
RHOF	2	9	1	2	185.79000000000002	371.58000000000004	15	1
RHOG	0	2	1	1	179.85	359.7	15	1
RHOGL	0	10	0	0	190.08	380.16	15	1
RHOH	0	6	1	2	190.08	380.16	15	1
RHOJ	4	8	0	0	246.51000000000002	493.02000000000004	15	1
RHOT1	2	12	2	3	626.6700000000001	1253.3400000000001	15	1
RHOU	0	3	0	3	188.10000000000002	376.20000000000005	15	1
RHOV	0	14	0	0	229.68	459.36	15	1
RHPN1	6	17	2	15	625.02	1250.04	15	1
RHPN2	4	20	2	2	674.85	1349.7	15	1
RIBC2	14	11	1	1	360.69	721.38	15	1
RIC1	11	33	4	5	1556.28	3112.56	15	1
RIC3	17	17	4	2	370.92	741.84	15	1
RIC8A	4	24	2	8	534.6	1069.2	15	1
RICTOR	6	42	4	3	1662.8700000000001	3325.7400000000002	15	1
RIDA	1	4	0	0	115.83000000000001	231.66000000000003	15	1
RIF1	124	141	22	26	2251.26	4502.52	15	1
RILP	13	19	10	8	399.3	798.6	15	1
RILPL1	2	11	0	2	371.25	742.5	15	1
RILPL2	1	2	0	0	164.01000000000002	328.02000000000004	15	1
RIMBP2	31	41	7	11	1518.66	3037.32	15	1
RIMKLB	2	7	2	3	344.85	689.7	15	1
RIMS1	7	12	3	2	689.0400000000001	1378.0800000000002	15	1
RIMS2	13	29	3	7	1455.96	2911.92	15	1
RIMS3	2	1	1	4	255.09	510.18	15	1
RIMS4	0	7	2	2	236.28	472.56	15	1
RIN2	22	31	0	4	908.1600000000001	1816.3200000000002	15	1
RIN3	13	33	3	2	884.4000000000001	1768.8000000000002	15	1
RINT1	12	41	4	3	1156.3200000000002	2312.6400000000003	15	1
RIOK1	19	22	5	6	557.37	1114.74	15	1
RIOK2	13	23	4	4	517.77	1035.54	15	1
RIOK3	9	12	0	6	510.18	1020.36	15	1
RIPK1	17	44	6	5	685.08	1370.16	15	1
RIPK3	20	19	3	2	460.35	920.7	15	1
RIPK4	3	25	4	8	781.77	1563.54	15	1
RIPPLY3	6	0	1	0	130.68	261.36	15	1
RIT1	0	7	0	1	194.37	388.74	15	1
RLBP1	6	22	2	4	313.83000000000004	627.6600000000001	15	1
RLF	57	70	5	7	2001.45	4002.9	15	1
RLN3	2	4	1	1	162.03	324.06	15	1
RLTPR	16	38	19	21	1326.6000000000001	2653.2000000000003	15	1
RMDN1	2	11	0	0	269.61	539.22	15	1
RMDN2	10	9	5	2	412.83000000000004	825.6600000000001	15	1
RMDN3	1	19	1	2	370.92	741.84	15	1
RMI1	33	33	2	1	613.8000000000001	1227.6000000000001	15	1
RMI2	2	2	1	1	79.53	159.06	15	1
RMND1	9	14	0	1	442.53000000000003	885.0600000000001	15	1
RMND5A	0	14	1	6	341.22	682.44	15	1
RNASEH1	10	12	0	0	274.23	548.46	15	1
RNASEH2B	6	8	2	1	254.10000000000002	508.20000000000005	15	1
RNASEL	48	29	14	8	716.76	1433.52	15	1
RND2	0	5	1	1	163.02	326.04	15	1
RND3	0	5	0	1	165	330	15	1
RNF103	8	27	1	3	646.8000000000001	1293.6000000000001	15	1
RNF11	1	1	0	0	150.15	300.3	15	1
RNF111	5	31	2	8	976.1400000000001	1952.2800000000002	15	1
RNF113A	0	16	2	3	265.32	530.64	15	1
RNF114	1	14	0	1	180.51000000000002	361.02000000000004	15	1
RNF121	1	18	0	5	303.93	607.86	15	1
RNF122	2	2	1	0	141.9	283.8	15	1
RNF126	2	11	0	3	225.72	451.44	15	1
RNF128	3	11	2	2	270.6	541.2	15	1
RNF13	6	9	0	0	361.35	722.7	15	1
RNF130	2	13	0	3	382.8	765.6	15	1
RNF138	1	2	0	1	209.22	418.44	15	1
RNF139	12	33	1	8	630.3000000000001	1260.6000000000001	15	1
RNF14	7	20	0	6	470.25	940.5	15	1
RNF141	1	9	0	2	240.57000000000002	481.14000000000004	15	1
RNF144A	11	10	1	1	343.53000000000003	687.0600000000001	15	1
RNF144B	8	10	2	0	271.26	542.52	15	1
RNF145	9	25	4	6	703.89	1407.78	15	1
RNF149	1	18	1	5	290.40000000000003	580.8000000000001	15	1
RNF150	0	5	0	2	267.3	534.6	15	1
RNF151	2	12	0	4	285.12	570.24	15	1
RNF152	0	11	1	10	201.96	403.92	15	1
RNF157	2	8	4	9	380.82	761.64	15	1
RNF165	5	17	3	4	450.45000000000005	900.9000000000001	15	1
RNF166	1	1	1	1	176.88	353.76	15	1
RNF168	32	24	6	1	604.89	1209.78	15	1
RNF169	18	21	4	15	535.9200000000001	1071.8400000000001	15	1
RNF17	64	62	9	10	1545.39	3090.78	15	1
RNF180	4	3	2	0	100.98	201.96	15	1
RNF186	13	18	1	2	336.6	673.2	15	1
RNF19A	6	55	7	6	804.87	1609.74	15	1
RNF19B	2	36	0	7	526.02	1052.04	15	1
RNF2	3	16	2	2	362.34000000000003	724.6800000000001	15	1
RNF20	5	49	9	10	938.5200000000001	1877.0400000000002	15	1
RNF207	11	31	2	3	456.39000000000004	912.7800000000001	15	1
RNF213	247	193	32	44	5442.6900000000005	10885.380000000001	15	1
RNF214	2	22	0	3	472.89000000000004	945.7800000000001	15	1
RNF216	24	42	8	14	898.59	1797.18	15	1
RNF217	1	7	1	1	252.45000000000002	504.90000000000003	15	1
RNF219	9	26	2	1	679.47	1358.94	15	1
RNF220	2	8	2	3	387.75	775.5	15	1
RNF222	7	12	2	3	212.19	424.38	15	1
RNF223	12	8	7	4	362.34000000000003	724.6800000000001	15	1
RNF25	15	29	3	11	376.86	753.72	15	1
RNF26	4	10	3	5	241.23000000000002	482.46000000000004	15	1
RNF32	10	8	2	2	366.3	732.6	15	1
RNF34	6	14	2	1	347.49	694.98	15	1
RNF38	8	18	2	3	477.18	954.36	15	1
RNF4	1	5	0	0	192.06	384.12	15	1
RNF41	0	8	0	3	314.82	629.64	15	1
RNF43	21	29	5	7	800.25	1600.5	15	1
RNF44	0	2	0	0	122.76	245.52	15	1
RNF6	20	28	2	11	683.1	1366.2	15	1
RNF8	8	19	3	3	468.27000000000004	936.5400000000001	15	1
RNFT1	4	8	2	2	386.1	772.2	15	1
RNFT2	11	23	3	5	544.5	1089	15	1
RNGTT	1	22	0	5	573.87	1147.74	15	1
RNH1	2	18	1	5	452.43	904.86	15	1
RNLS	7	10	0	0	351.78000000000003	703.5600000000001	15	1
RNMT	4	11	1	2	358.71000000000004	717.4200000000001	15	1
RNPC3	7	17	1	2	436.26000000000005	872.5200000000001	15	1
RNPEP	2	16	3	10	488.73	977.46	15	1
RNPEPL1	0	19	0	4	576.84	1153.68	15	1
RNPS1	5	25	1	8	330.66	661.32	15	1
ROBO2	4	23	1	4	784.08	1568.16	15	1
ROBO3	22	44	4	4	591.36	1182.72	15	1
ROBO4	57	65	10	8	921.0300000000001	1842.0600000000002	15	1
ROCK1	25	35	6	13	1453.3200000000002	2906.6400000000003	15	1
ROM1	6	10	3	1	361.35	722.7	15	1
ROMO1	0	3	0	0	79.2	158.4	15	1
ROPN1L	11	15	3	3	216.81	433.62	15	1
ROR1	0	40	1	7	888.0300000000001	1776.0600000000002	15	1
ROR2	2	33	1	0	889.0200000000001	1778.0400000000002	15	1
RORA	1	3	0	1	467.28000000000003	934.5600000000001	15	1
ROS1	84	84	8	8	2307.69	4615.38	15	1
RP11-762I7.5	1	11	5	3	232.32000000000002	464.64000000000004	15	1
RP1L1	74	66	17	12	1625.91	3251.82	15	1
RP2	0	9	3	0	313.83000000000004	627.6600000000001	15	1
RP9	2	12	0	0	208.89000000000001	417.78000000000003	15	1
RPA1	7	23	0	5	594.99	1189.98	15	1
RPA2	2	17	0	1	261.36	522.72	15	1
RPA3	0	3	0	1	106.92	213.84	15	1
RPAIN	3	10	1	5	177.87	355.74	15	1
RPAP1	32	49	16	11	1423.6200000000001	2847.2400000000002	15	1
RPAP2	12	31	1	3	573.87	1147.74	15	1
RPAP3	21	27	3	4	664.2900000000001	1328.5800000000002	15	1
RPE	0	8	0	0	139.26000000000002	278.52000000000004	15	1
RPE65	3	29	4	17	528.66	1057.32	15	1
RPESL	2	12	1	0	204.93	409.86	15	1
RPF1	3	13	0	1	257.73	515.46	15	1
RPF2	2	14	0	2	297.66	595.32	15	1
RPGRIP1L	58	37	8	8	1271.16	2542.32	15	1
RPH3A	8	24	6	18	540.87	1081.74	15	1
RPH3AL	10	15	3	7	354.42	708.84	15	1
RPIA	0	9	0	4	214.83	429.66	15	1
RPL10A	1	7	1	10	217.47	434.94	15	1
RPL11	0	12	0	0	174.57000000000002	349.14000000000004	15	1
RPL12	0	2	0	3	154.77	309.54	15	1
RPL13	2	7	0	3	209.88000000000002	419.76000000000005	15	1
RPL14	3	5	0	2	119.79	239.58	15	1
RPL15	0	9	0	2	202.95000000000002	405.90000000000003	15	1
RPL18A	2	7	0	1	162.36	324.72	15	1
RPL19	0	7	0	0	185.79000000000002	371.58000000000004	15	1
RPL22	0	2	0	0	41.25	82.5	15	1
RPL23	0	10	0	2	111.21000000000001	222.42000000000002	15	1
RPL23A	0	22	0	5	146.19	292.38	15	1
RPL24	0	3	0	2	149.49	298.98	15	1
RPL26L1	0	9	0	3	144.54000000000002	289.08000000000004	15	1
RPL27	0	8	0	2	135.63	271.26	15	1
RPL29	1	1	0	2	70.29	140.58	15	1
RPL3	3	24	1	4	399.96000000000004	799.9200000000001	15	1
RPL30	0	4	0	3	107.91000000000001	215.82000000000002	15	1
RPL31	0	9	0	2	124.74000000000001	249.48000000000002	15	1
RPL34	0	8	1	0	116.82000000000001	233.64000000000001	15	1
RPL35A	0	4	0	2	104.94000000000001	209.88000000000002	15	1
RPL36	0	2	1	0	91.74000000000001	183.48000000000002	15	1
RPL36A	0	5	0	3	93.06	186.12	15	1
RPL37	5	4	0	0	79.86	159.72	15	1
RPL38	0	1	0	1	64.68	129.36	15	1
RPL3L	4	17	2	4	403.59000000000003	807.1800000000001	15	1
RPL4	6	17	0	6	359.37	718.74	15	1
RPL5	2	11	0	2	280.83000000000004	561.6600000000001	15	1
RPL6	8	12	0	4	273.24	546.48	15	1
RPL7	1	13	1	2	244.53	489.06	15	1
RPL7A	0	11	0	2	263.34000000000003	526.6800000000001	15	1
RPL7L1	16	7	0	4	241.23000000000002	482.46000000000004	15	1
RPL8	0	14	0	3	240.57000000000002	481.14000000000004	15	1
RPL9	3	11	0	2	180.84	361.68	15	1
RPLP1	1	5	0	2	94.05000000000001	188.10000000000002	15	1
RPLP2	0	7	0	0	79.86	159.72	15	1
RPN2	5	30	3	8	618.4200000000001	1236.8400000000001	15	1
RPP14	2	3	1	2	122.43	244.86	15	1
RPP25	4	9	3	1	165.66	331.32	15	1
RPP25L	3	14	1	0	184.14000000000001	368.28000000000003	15	1
RPP30	14	15	4	5	349.14000000000004	698.2800000000001	15	1
RPRD1A	16	13	2	3	367.62	735.24	15	1
RPRD1B	0	21	0	3	321.42	642.84	15	1
RPRD2	24	109	8	26	1379.73	2759.46	15	1
RPRML	0	3	2	3	110.88000000000001	221.76000000000002	15	1
RPS10	0	9	2	2	168.63	337.26	15	1
RPS11	0	8	0	3	152.46	304.92	15	1
RPS12	0	3	0	1	135.63	271.26	15	1
RPS14	0	13	0	2	150.48000000000002	300.96000000000004	15	1
RPS15	0	2	0	1	110.88000000000001	221.76000000000002	15	1
RPS16	0	5	0	4	129.69	259.38	15	1
RPS17	0	4	0	0	91.08	182.16	15	1
RPS19BP1	3	2	1	0	60.39	120.78	15	1
RPS2	0	25	0	7	279.51	559.02	15	1
RPS20	0	10	1	2	117.81	235.62	15	1
RPS21	0	2	0	0	83.16000000000001	166.32000000000002	15	1
RPS23	0	5	0	0	118.80000000000001	237.60000000000002	15	1
RPS24	0	2	0	0	129.69	259.38	15	1
RPS25	1	7	0	0	92.07000000000001	184.14000000000001	15	1
RPS27A	0	4	0	0	144.21	288.42	15	1
RPS27L	1	1	0	0	72.93	145.86	15	1
RPS28	0	3	0	2	69.3	138.6	15	1
RPS3	0	8	0	1	239.25	478.5	15	1
RPS3A	0	10	0	1	252.78	505.56	15	1
RPS4X	0	13	0	5	234.63000000000002	469.26000000000005	15	1
RPS6KA1L	10	33	1	7	765.27	1530.54	15	1
RPS6KA2	2	22	2	3	695.97	1391.94	15	1
RPS6KA3	1	19	0	1	709.83	1419.66	15	1
RPS6KA5	0	18	0	1	758.01	1516.02	15	1
RPS6KB1	1	7	0	2	474.21000000000004	948.4200000000001	15	1
RPS6KC1	15	30	4	4	1042.8	2085.6	15	1
RPS6KL1	12	19	4	10	441.87	883.74	15	1
RPS7	0	6	0	0	193.05	386.1	15	1
RPS8	0	16	0	2	205.59	411.18	15	1
RPSA	0	17	0	0	294.03000000000003	588.0600000000001	15	1
RPTC15L	0	3	0	0	126.06	252.12	15	1
RPUSD1	3	10	4	10	300.96000000000004	601.9200000000001	15	1
RPUSD4	9	11	2	0	270.6	541.2	15	1
RRAD	1	6	2	0	231.99	463.98	15	1
RRAGA	0	13	0	3	301.95	603.9	15	1
RRAGC	0	7	0	0	317.79	635.58	15	1
RRAGD	2	9	0	2	376.53000000000003	753.0600000000001	15	1
RRAS2	5	8	6	3	201.96	403.92	15	1
RRBP1	14	39	5	10	990	1980	15	1
RREB1	17	42	3	9	1504.8000000000002	3009.6000000000004	15	1
RRM1	2	50	5	20	778.14	1556.28	15	1
RRM2B	3	15	1	4	332.64000000000004	665.2800000000001	15	1
RRN3	8	20	1	0	610.83	1221.66	15	1
RRP12	33	52	12	22	1164.9	2329.8	15	1
RRP15	8	5	1	0	239.25	478.5	15	1
RRP1B	26	27	7	8	706.5300000000001	1413.0600000000002	15	1
RRP36	17	11	4	0	217.8	435.6	15	1
RRP7A	6	10	3	3	231.99	463.98	15	1
RRP8	8	14	4	3	247.83	495.66	15	1
RRS1	4	7	0	1	128.04	256.08	15	1
RS1	4	10	0	5	222.75	445.5	15	1
RSAD2	8	18	0	0	401.94	803.88	15	1
RSF1	32	45	11	11	1447.38	2894.76	15	1
RSL1D1	18	12	3	3	439.56	879.12	15	1
RSL24D1	12	3	3	1	189.75	379.5	15	1
RSPH1	12	16	4	14	315.48	630.96	15	1
RSPH10B	46	34	3	4	894.96	1789.92	15	1
RSPH3	20	14	2	6	420.09000000000003	840.1800000000001	15	1
RSPH9	4	8	1	2	212.85000000000002	425.70000000000005	15	1
RSPO1	2	6	1	3	256.41	512.82	15	1
RSPO2	2	1	1	0	201.96	403.92	15	1
RSPO3	0	4	1	1	178.20000000000002	356.40000000000003	15	1
RSPO4	1	5	0	6	146.85	293.7	15	1
RSPRY1	5	25	5	6	570.24	1140.48	15	1
RSRC1	6	3	3	0	137.61	275.22	15	1
RSRC2	0	17	0	2	361.68	723.36	15	1
RSU1	13	10	7	4	329.34000000000003	658.6800000000001	15	1
RTCA	0	9	0	2	347.49	694.98	15	1
RTCB	0	20	0	4	475.53000000000003	951.0600000000001	15	1
RTEL1	40	55	7	22	1497.54	2995.08	15	1
RTF1	2	28	0	4	646.47	1292.94	15	1
RTFDC1	3	12	1	0	152.46	304.92	15	1
RTKN2	35	27	5	3	624.69	1249.38	15	1
RTN1	6	34	5	7	746.13	1492.26	15	1
RTN4	0	4	0	1	186.78	373.56	15	1
RTN4IP1	5	13	0	2	312.18	624.36	15	1
RTN4R	1	21	3	3	481.14000000000004	962.2800000000001	15	1
RTN4RL1	1	11	1	5	441.21000000000004	882.4200000000001	15	1
RTP2	24	10	8	7	204.60000000000002	409.20000000000005	15	1
RUBCN	9	49	9	10	966.9000000000001	1933.8000000000002	15	1
RUBCNL	29	32	6	6	788.0400000000001	1576.0800000000002	15	1
RUFY1	4	19	6	8	688.0500000000001	1376.1000000000001	15	1
RUFY4	10	15	4	5	335.61	671.22	15	1
RUNDC1	3	23	1	7	500.28000000000003	1000.5600000000001	15	1
RUNDC3B	0	9	1	1	410.19	820.38	15	1
RUNX1	8	13	2	4	454.08000000000004	908.1600000000001	15	1
RUNX2	5	17	1	1	542.52	1085.04	15	1
RUSC1	53	55	6	8	1063.26	2126.52	15	1
RUSC2	30	74	8	5	1563.21	3126.42	15	1
RUVBL1	0	16	0	0	405.90000000000003	811.8000000000001	15	1
RWDD1	0	6	1	1	238.59	477.18	15	1
RWDD2B	7	17	2	1	287.1	574.2	15	1
RWDD3	10	10	3	0	254.43	508.86	15	1
RXFP1	13	19	1	2	623.7	1247.4	15	1
RXFP3	8	19	2	2	442.53000000000003	885.0600000000001	15	1
RXRA	1	12	1	22	374.55	749.1	15	1
RXRG	2	15	6	20	442.86	885.72	15	1
RYBP	6	7	0	3	226.38000000000002	452.76000000000005	15	1
RYK	2	16	0	1	536.58	1073.16	15	1
RYR2	29	148	5	13	4887.63	9775.26	15	1
RYR3	29	134	4	9	4829.88	9659.76	15	1
S100A11	0	5	0	2	99.99000000000001	199.98000000000002	15	1
S100A16	0	1	1	0	62.7	125.4	15	1
S100A4	0	1	2	1	46.53	93.06	15	1
S100A9	15	5	0	2	214.83	429.66	15	1
S100B	0	2	0	2	92.07000000000001	184.14000000000001	15	1
S100Z	1	2	3	0	99	198	15	1
S1PR1	1	19	0	5	376.20000000000005	752.4000000000001	15	1
S1PR3	2	13	0	0	377.19	754.38	15	1
S1PR4	2	14	0	0	404.91	809.82	15	1
SAAL1	2	12	0	0	460.68	921.36	15	1
SACM1L	3	19	0	3	571.5600000000001	1143.1200000000001	15	1
SACS	26	177	5	17	4485.360000000001	8970.720000000001	15	1
SAFB	8	19	1	2	694.65	1389.3	15	1
SAFB2	14	13	2	0	213.84	427.68	15	1
SAG	1	13	1	0	403.92	807.84	15	1
SALL1	5	39	1	4	1289.64	2579.28	15	1
SALL3	10	36	1	2	1250.3700000000001	2500.7400000000002	15	1
SALL4	8	31	5	3	1073.49	2146.98	15	1
SAMD11	9	24	4	13	661.65	1323.3	15	1
SAMD13	1	4	0	1	101.97	203.94	15	1
SAMD15	8	3	1	1	89.76	179.52	15	1
SAMD3	19	13	1	2	442.20000000000005	884.4000000000001	15	1
SAMD4A	3	15	2	3	573.5400000000001	1147.0800000000002	15	1
SAMD7	8	23	2	5	538.5600000000001	1077.1200000000001	15	1
SAMD8	4	17	2	2	410.52000000000004	821.0400000000001	15	1
SAMD9L	70	43	2	5	1570.14	3140.28	15	1
SAMHD1	11	8	0	1	440.22	880.44	15	1
SAMM50	2	9	2	2	458.37	916.74	15	1
SAP130	4	42	1	4	1003.5300000000001	2007.0600000000002	15	1
SAP18	0	2	0	0	105.60000000000001	211.20000000000002	15	1
SAP30	0	2	0	0	118.80000000000001	237.60000000000002	15	1
SAP30BP	0	2	1	0	218.79000000000002	437.58000000000004	15	1
SAPCD2	12	21	0	1	271.59000000000003	543.1800000000001	15	1
SAR1B	1	4	0	2	197.01000000000002	394.02000000000004	15	1
SARAF	15	6	0	1	210.87	421.74	15	1
SARDH-VAV2	11	65	12	35	1604.79	3209.58	15	1
SARM1	10	21	7	14	679.14	1358.28	15	1
SART3	6	68	11	23	866.25	1732.5	15	1
SASH1	19	53	7	6	1444.0800000000002	2888.1600000000003	15	1
SASH3	1	10	1	5	274.89	549.78	15	1
SASS6	13	22	3	3	633.9300000000001	1267.8600000000001	15	1
SAT1	0	4	0	2	143.55	287.1	15	1
SATB1	1	14	0	2	775.83	1551.66	15	1
SATB2	4	7	0	0	698.2800000000001	1396.5600000000002	15	1
SAV1	1	13	1	4	381.15000000000003	762.3000000000001	15	1
SAXO2	11	10	4	5	450.78000000000003	901.5600000000001	15	1
SAYSD1	1	6	0	0	84.48	168.96	15	1
SBDS	2	11	1	0	205.26000000000002	410.52000000000004	15	1
SBK2	3	12	0	2	314.82	629.64	15	1
SBK3	17	22	2	1	384.12	768.24	15	1
SBNO1	1	46	1	12	1391.94	2783.88	15	1
SBNO2	16	39	3	17	1351.3500000000001	2702.7000000000003	15	1
SBSPONL	2	3	4	2	124.74000000000001	249.48000000000002	15	1
SC5D	2	5	2	7	286.11	572.22	15	1
SCAF11	51	40	15	11	1292.94	2585.88	15	1
SCAF4	2	39	1	7	1041.15	2082.3	15	1
SCAF8	12	40	3	6	1383.03	2766.06	15	1
SCAI	3	13	0	2	575.19	1150.38	15	1
SCAMP1	1	10	1	3	336.6	673.2	15	1
SCAMP2	4	12	0	5	253.44	506.88	15	1
SCAMP3	2	15	1	2	262.02000000000004	524.0400000000001	15	1
SCAMP4	1	15	0	3	227.70000000000002	455.40000000000003	15	1
SCAP	9	65	8	31	1283.04	2566.08	15	1
SCAPER	29	40	8	5	1611.72	3223.44	15	1
SCARA5	1	11	1	10	386.1	772.2	15	1
SCARB1	8	24	2	3	460.35	920.7	15	1
SCARB2	1	12	1	2	470.91	941.82	15	1
SCARF1	17	26	8	24	665.94	1331.88	15	1
SCARF2	11	35	4	17	925.98	1851.96	15	1
SCD	2	18	3	2	348.48	696.96	15	1
SCD5	0	16	0	4	251.13000000000002	502.26000000000005	15	1
SCEL	17	15	2	1	369.27000000000004	738.5400000000001	15	1
SCFD1	6	21	2	2	626.6700000000001	1253.3400000000001	15	1
SCFD2	17	9	9	5	369.93	739.86	15	1
SCFN	36	18	7	4	402.6	805.2	15	1
SCG2	14	20	4	4	621.72	1243.44	15	1
SCG3	6	12	6	5	440.88	881.76	15	1
SCG5	7	15	1	0	225.72	451.44	15	1
SCHIP1	0	10	0	2	250.14000000000001	500.28000000000003	15	1
SCIN	12	21	1	1	705.21	1410.42	15	1
SCLT1	25	19	5	6	678.15	1356.3	15	1
SCLY	12	28	10	5	394.68	789.36	15	1
SCMH1	1	8	1	2	687.0600000000001	1374.1200000000001	15	1
SCML2	7	22	5	1	719.07	1438.14	15	1
SCML4	14	12	5	3	396.33000000000004	792.6600000000001	15	1
SCN11A	43	56	4	5	1695.8700000000001	3391.7400000000002	15	1
SCN1A	10	53	4	2	1889.91	3779.82	15	1
SCN2A	1	37	0	6	1859.88	3719.76	15	1
SCN2B	0	3	0	5	171.27	342.54	15	1
SCN3A	12	44	2	1	1864.17	3728.34	15	1
SCN3B	0	7	0	1	213.84	427.68	15	1
SCN4A	14	122	1	9	1845.0300000000002	3690.0600000000004	15	1
SCN4B	1	6	0	1	132.33	264.66	15	1
SCN5A	8	57	4	5	1979.01	3958.02	15	1
SCN8A	5	50	3	15	1955.25	3910.5	15	1
SCN9A	19	53	1	7	1907.73	3815.46	15	1
SCNM1	11	16	2	3	156.75	313.5	15	1
SCNN1A	5	25	3	7	623.37	1246.74	15	1
SCNN1B	13	33	6	12	681.12	1362.24	15	1
SCNN1D	9	24	5	7	638.5500000000001	1277.1000000000001	15	1
SCNN1G	4	23	3	6	625.35	1250.7	15	1
SCO1	1	6	0	0	207.57000000000002	415.14000000000004	15	1
SCOC	3	1	1	1	119.79	239.58	15	1
SCP2	14	13	0	1	527.6700000000001	1055.3400000000001	15	1
SCPEP1	1	11	1	4	383.79	767.58	15	1
SCRG1	5	1	0	0	96.03	192.06	15	1
SCRN1	1	12	2	0	410.85	821.7	15	1
SCRN2	7	12	7	3	322.74	645.48	15	1
SCRN3	7	11	3	2	408.87	817.74	15	1
SCRT2	0	4	1	0	228.69	457.38	15	1
SCT	81	32	8	6	854.37	1708.74	15	1
SCTR	12	15	1	1	444.84000000000003	889.6800000000001	15	1
SCUBE1	7	11	1	0	416.46000000000004	832.9200000000001	15	1
SCUBE2	6	19	4	6	850.08	1700.16	15	1
SCUBE3	0	13	1	11	628.32	1256.64	15	1
SCX	0	2	1	4	156.09	312.18	15	1
SCYL2	12	33	0	4	925.6500000000001	1851.3000000000002	15	1
SCYL3	19	41	11	14	742.5	1485	15	1
SDAD1	13	30	0	2	664.2900000000001	1328.5800000000002	15	1
SDC1	5	10	1	1	285.12	570.24	15	1
SDC2	2	6	1	2	180.18	360.36	15	1
SDC3	17	20	10	14	415.47	830.94	15	1
SDC4	6	7	0	1	175.23000000000002	350.46000000000004	15	1
SDCBP	3	9	2	1	295.02000000000004	590.0400000000001	15	1
SDCCAG3	5	14	1	4	156.42000000000002	312.84000000000003	15	1
SDCCAG8	15	19	5	3	717.75	1435.5	15	1
SDF2L1	2	6	1	0	157.08	314.16	15	1
SDF4	1	12	2	4	353.43	706.86	15	1
SDHA	1	30	1	3	637.5600000000001	1275.1200000000001	15	1
SDHAF3	2	4	2	0	67.32000000000001	134.64000000000001	15	1
SDHAF4	2	6	0	1	86.79	173.58	15	1
SDHC	1	4	2	1	92.73	185.46	15	1
SDHD	0	3	0	0	102.63000000000001	205.26000000000002	15	1
SDK1	11	98	5	16	1922.5800000000002	3845.1600000000003	15	1
SDK2	12	43	8	33	1219.02	2438.04	15	1
SDPR	5	16	5	9	301.95	603.9	15	1
SDR16C5	4	23	1	10	302.94	605.88	15	1
SDR42E1	12	11	5	3	439.23	878.46	15	1
SDR42E2	16	10	1	1	450.45000000000005	900.9000000000001	15	1
SDR42E2L	4	10	1	1	396	792	15	1
SDSL	3	2	3	2	78.87	157.74	15	1
SEBOX	1	3	2	6	55.77	111.54	15	1
SEC11A	0	2	0	0	162.03	324.06	15	1
SEC11C	0	4	0	0	162.36	324.72	15	1
SEC13	1	16	0	4	303.93	607.86	15	1
SEC14L1	3	21	1	4	708.84	1417.68	15	1
SEC14L5	3	23	1	6	654.39	1308.78	15	1
SEC16A	73	100	19	19	2420.55	4841.1	15	1
SEC16B	26	37	9	8	840.1800000000001	1680.3600000000001	15	1
SEC22A	0	6	1	2	305.91	611.82	15	1
SEC22B	0	10	0	3	172.59	345.18	15	1
SEC22C	14	12	5	0	349.47	698.94	15	1
SEC23A	1	33	0	0	758.34	1516.68	15	1
SEC23B	1	40	3	7	760.32	1520.64	15	1
SEC23IP	15	42	6	6	928.2900000000001	1856.5800000000002	15	1
SEC24A	14	38	1	8	1056	2112	15	1
SEC24B	21	19	2	0	562.32	1124.64	15	1
SEC24C	6	38	4	7	1135.53	2271.06	15	1
SEC24D	7	2	1	1	87.12	174.24	15	1
